Motif_ID	Motif_Type	MSource_Identifier	MSource_Type	TF_Status	TF_Name	TF_Species
M05763_2.00	SELEX	Yin2017	SELEX	D	BBX	Homo_sapiens
M05764_2.00	SELEX	Yin2017	SELEX	D	BBX	Homo_sapiens
M01026_2.00	PBM	Scharer09	PBM	D	SOX4	Homo_sapiens
M03496_2.00	SELEX	Jolma2013	SELEX	D	SOX4	Homo_sapiens
M05765_2.00	SELEX	Yin2017	SELEX	D	SOX4	Homo_sapiens
M05766_2.00	SELEX	Yin2017	SELEX	D	SOX4	Homo_sapiens
M09388_2.00	Misc	HocoMoco	Misc	D	SOX4	Homo_sapiens
M11301_2.00	Transfac	Transfac	Transfac	D	SOX4	Homo_sapiens
M11302_2.00	Transfac	Transfac	Transfac	D	SOX4	Homo_sapiens
M11303_2.00	Transfac	Transfac	Transfac	D	SOX4	Homo_sapiens
M03497_2.00	SELEX	Jolma2013	SELEX	D	SOX21	Homo_sapiens
M03498_2.00	SELEX	Jolma2013	SELEX	D	SOX21	Homo_sapiens
M03499_2.00	SELEX	Jolma2013	SELEX	D	SOX21	Homo_sapiens
M03500_2.00	SELEX	Jolma2013	SELEX	D	SOX21	Homo_sapiens
M02716_2.00	SELEX	JASPAR	JASPAR	D	SOX9	Homo_sapiens
M03501_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M03502_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M03503_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M03504_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M03505_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M03506_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M03507_2.00	SELEX	Jolma2013	SELEX	D	SOX9	Homo_sapiens
M05767_2.00	SELEX	Yin2017	SELEX	D	SOX9	Homo_sapiens
M05768_2.00	SELEX	Yin2017	SELEX	D	SOX9	Homo_sapiens
M09389_2.00	Misc	HocoMoco	Misc	D	SOX9	Homo_sapiens
M11304_2.00	Transfac	Transfac	Transfac	D	SOX9	Homo_sapiens
M11305_2.00	Transfac	Transfac	Transfac	D	SOX9	Homo_sapiens
M11306_2.00	Transfac	Transfac	Transfac	D	SOX9	Homo_sapiens
M11307_2.00	Transfac	Transfac	Transfac	D	SOX9	Homo_sapiens
M03508_2.00	SELEX	Jolma2013	SELEX	D	SOX15	Homo_sapiens
M03509_2.00	SELEX	Jolma2013	SELEX	D	SOX15	Homo_sapiens
M03510_2.00	SELEX	Jolma2013	SELEX	D	SOX15	Homo_sapiens
M05893_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SOX15	Homo_sapiens
M11308_2.00	Transfac	Transfac	Transfac	D	SOX15	Homo_sapiens
M05894_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SOX5	Homo_sapiens
M09390_2.00	Misc	HocoMoco	Misc	D	SOX5	Homo_sapiens
M11309_2.00	Transfac	Transfac	Transfac	D	SOX5	Homo_sapiens
M11310_2.00	Transfac	Transfac	Transfac	D	SOX5	Homo_sapiens
M05769_2.00	SELEX	Yin2017	SELEX	D	SOX3	Homo_sapiens
M05770_2.00	SELEX	Yin2017	SELEX	D	SOX3	Homo_sapiens
M09391_2.00	Misc	HocoMoco	Misc	D	SOX3	Homo_sapiens
M03511_2.00	SELEX	Jolma2013	SELEX	D	LEF1	Homo_sapiens
M05771_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05772_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05773_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05774_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05775_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05776_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05777_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05778_2.00	SELEX	Yin2017	SELEX	D	LEF1	Homo_sapiens
M05895_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	LEF1	Homo_sapiens
M09392_2.00	Misc	HocoMoco	Misc	D	LEF1	Homo_sapiens
M11311_2.00	Transfac	Transfac	Transfac	D	LEF1	Homo_sapiens
M11312_2.00	Transfac	Transfac	Transfac	D	LEF1	Homo_sapiens
M11313_2.00	Transfac	Transfac	Transfac	D	LEF1	Homo_sapiens
M11314_2.00	Transfac	Transfac	Transfac	D	LEF1	Homo_sapiens
M11315_2.00	Transfac	Transfac	Transfac	D	LEF1	Homo_sapiens
M02487_2.00	PBM	Zoo_01	PBM	I	HMG20A	Homo_sapiens
M08166_2.00	ChIP-seq	JASPAR	JASPAR	D	SOX13	Homo_sapiens
M08167_2.00	ChIP-seq	JASPAR	JASPAR	D	TCF7L2	Homo_sapiens
M09393_2.00	Misc	HocoMoco	Misc	D	TCF7L2	Homo_sapiens
M09394_2.00	Misc	HocoMoco	Misc	D	TCF7L2	Homo_sapiens
M09638_2.00	Misc	HOMER	Misc	D	TCF7L2	Homo_sapiens
M11316_2.00	Transfac	Transfac	Transfac	D	TCF7L2	Homo_sapiens
M11317_2.00	Transfac	Transfac	Transfac	D	TCF7L2	Homo_sapiens
M11318_2.00	Transfac	Transfac	Transfac	D	TCF7L2	Homo_sapiens
M11319_2.00	Transfac	Transfac	Transfac	D	TCF7L2	Homo_sapiens
M03512_2.00	SELEX	Jolma2013	SELEX	D	TCF7L1	Homo_sapiens
M05779_2.00	SELEX	Yin2017	SELEX	D	TCF7L1	Homo_sapiens
M05780_2.00	SELEX	Yin2017	SELEX	D	TCF7L1	Homo_sapiens
M05781_2.00	SELEX	Yin2017	SELEX	D	TCF7L1	Homo_sapiens
M05782_2.00	SELEX	Yin2017	SELEX	D	TCF7L1	Homo_sapiens
M09395_2.00	Misc	HocoMoco	Misc	D	TCF7L1	Homo_sapiens
M11320_2.00	Transfac	Transfac	Transfac	D	TCF7L1	Homo_sapiens
M11321_2.00	Transfac	Transfac	Transfac	D	TCF7L1	Homo_sapiens
M11322_2.00	Transfac	Transfac	Transfac	D	TCF7L1	Homo_sapiens
M05896_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SOX17	Homo_sapiens
M09396_2.00	Misc	HocoMoco	Misc	D	SOX17	Homo_sapiens
M11323_2.00	Transfac	Transfac	Transfac	D	SOX17	Homo_sapiens
M11324_2.00	Transfac	Transfac	Transfac	D	SOX17	Homo_sapiens
M03513_2.00	SELEX	Jolma2013	SELEX	D	SOX14	Homo_sapiens
M03514_2.00	SELEX	Jolma2013	SELEX	D	SOX14	Homo_sapiens
M03515_2.00	SELEX	Jolma2013	SELEX	D	SOX14	Homo_sapiens
M05783_2.00	SELEX	Yin2017	SELEX	D	SOX14	Homo_sapiens
M05784_2.00	SELEX	Yin2017	SELEX	D	SOX14	Homo_sapiens
M05785_2.00	SELEX	Yin2017	SELEX	D	SOX14	Homo_sapiens
M05786_2.00	SELEX	Yin2017	SELEX	D	SOX14	Homo_sapiens
M03516_2.00	SELEX	Jolma2013	SELEX	D	SOX7	Homo_sapiens
M03517_2.00	SELEX	Jolma2013	SELEX	D	SOX7	Homo_sapiens
M03518_2.00	SELEX	Jolma2013	SELEX	D	SOX7	Homo_sapiens
M05787_2.00	SELEX	Yin2017	SELEX	D	SOX7	Homo_sapiens
M05788_2.00	SELEX	Yin2017	SELEX	D	SOX7	Homo_sapiens
M11325_2.00	Transfac	Transfac	Transfac	D	SOX7	Homo_sapiens
M11326_2.00	Transfac	Transfac	Transfac	D	SOX11	Homo_sapiens
M05789_2.00	SELEX	Yin2017	SELEX	D	SOX12	Homo_sapiens
M05790_2.00	SELEX	Yin2017	SELEX	D	SOX12	Homo_sapiens
M03519_2.00	SELEX	Jolma2013	SELEX	D	SOX2	Homo_sapiens
M03520_2.00	SELEX	Jolma2013	SELEX	D	SOX2	Homo_sapiens
M03521_2.00	SELEX	Jolma2013	SELEX	D	SOX2	Homo_sapiens
M03522_2.00	SELEX	Jolma2013	SELEX	D	SOX2	Homo_sapiens
M03523_2.00	SELEX	Jolma2013	SELEX	D	SOX2	Homo_sapiens
M03524_2.00	SELEX	Jolma2013	SELEX	D	SOX2	Homo_sapiens
M05897_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SOX2	Homo_sapiens
M09397_2.00	Misc	HocoMoco	Misc	D	SOX2	Homo_sapiens
M11327_2.00	Transfac	Transfac	Transfac	D	SOX2	Homo_sapiens
M11328_2.00	Transfac	Transfac	Transfac	D	SOX2	Homo_sapiens
M11329_2.00	Transfac	Transfac	Transfac	D	SOX2	Homo_sapiens
M11330_2.00	Transfac	Transfac	Transfac	D	SOX2	Homo_sapiens
M00070_2.00	PBM	Badis08	PBM	I	SOX1	Homo_sapiens
M00197_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00199_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00201_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00202_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00203_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00204_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00205_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00206_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00208_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00209_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00210_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00211_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00212_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00213_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00214_2.00	PBM	Badis09	PBM	I	SOX1	Homo_sapiens
M00710_2.00	PBM	CEPD	PBM	I	SOX1	Homo_sapiens
M00826_2.00	PBM	DREAM_contest	PBM	I	SOX1	Homo_sapiens
M00827_2.00	PBM	DREAM_contest	PBM	I	SOX1	Homo_sapiens
M00828_2.00	PBM	DREAM_contest	PBM	I	SOX1	Homo_sapiens
M00829_2.00	PBM	DREAM_contest	PBM	I	SOX1	Homo_sapiens
M01026_2.00	PBM	Scharer09	PBM	I	SOX1	Homo_sapiens
M02488_2.00	PBM	Zoo_01	PBM	I	SOX1	Homo_sapiens
M02716_2.00	SELEX	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M02717_2.00	SELEX	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M02718_2.00	SELEX	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M02719_2.00	SELEX	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M03483_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03484_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03485_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03486_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03487_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03488_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03489_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03490_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03491_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03492_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03493_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03494_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03495_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03496_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03497_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03498_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03499_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03500_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03501_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03502_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03503_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03504_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03505_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03506_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03507_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03508_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03509_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03510_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03513_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03514_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03515_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03516_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03517_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03518_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03519_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03520_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03521_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03522_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03523_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03524_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03525_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03526_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03527_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03528_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03529_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03530_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03531_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03533_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03534_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03535_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03536_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03537_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03538_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03539_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03540_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03541_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03542_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03543_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03544_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03545_2.00	SELEX	Jolma2013	SELEX	I	SOX1	Homo_sapiens
M03969_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03970_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03971_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03972_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03973_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03974_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03976_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03977_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03978_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03979_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03981_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03982_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M03983_2.00	SELEX	Nitta2015	SELEX	I	SOX1	Homo_sapiens
M05749_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05750_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05751_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05752_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05753_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05754_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05759_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05760_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05761_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05762_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05765_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05766_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05767_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05768_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05769_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05770_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05783_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05784_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05785_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05786_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05787_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05788_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05789_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05790_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05791_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05792_2.00	SELEX	Yin2017	SELEX	I	SOX1	Homo_sapiens
M05891_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M05892_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M05893_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M05894_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M05896_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M05897_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M05898_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	SOX1	Homo_sapiens
M06448_2.00	B1H	FlyFactorSurvey	B1H	I	SOX1	Homo_sapiens
M06449_2.00	B1H	FlyFactorSurvey	B1H	I	SOX1	Homo_sapiens
M06450_2.00	B1H	FlyFactorSurvey	B1H	I	SOX1	Homo_sapiens
M06559_2.00	B1H	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M07498_2.00	PBM, CSA and or DIP-chip	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M08040_2.00	ChIP-seq	hmCHIP	ChIP-seq	I	SOX1	Homo_sapiens
M08041_2.00	ChIP-seq	hmCHIP	ChIP-seq	I	SOX1	Homo_sapiens
M08042_2.00	ChIP-seq	hmCHIP	ChIP-seq	I	SOX1	Homo_sapiens
M08165_2.00	ChIP-seq	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M08166_2.00	ChIP-seq	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M08168_2.00	ChIP-seq	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M08169_2.00	ChIP-seq	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M08170_2.00	ChIP-seq	JASPAR	JASPAR	I	SOX1	Homo_sapiens
M08607_2.00	Misc	DeBoer11	Misc	I	SOX1	Homo_sapiens
M09387_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09388_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09389_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09390_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09391_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09396_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09397_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09398_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09399_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09403_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09404_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09405_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09408_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09409_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09410_2.00	Misc	HocoMoco	Misc	I	SOX1	Homo_sapiens
M09639_2.00	Misc	HOMER	Misc	I	SOX1	Homo_sapiens
M09640_2.00	Misc	HOMER	Misc	I	SOX1	Homo_sapiens
M09641_2.00	Misc	HOMER	Misc	I	SOX1	Homo_sapiens
M09694_2.00	Misc	iDMMPMM	Misc	I	SOX1	Homo_sapiens
M11296_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11297_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11298_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11300_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11301_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11302_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11303_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11304_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11305_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11306_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11307_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11308_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11309_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11310_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11323_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11324_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11325_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11326_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11327_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11328_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11329_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11330_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11331_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11332_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11333_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11334_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11335_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11340_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11341_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11346_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M11347_2.00	Transfac	Transfac	Transfac	I	SOX1	Homo_sapiens
M02717_2.00	SELEX	JASPAR	JASPAR	D	SRY	Homo_sapiens
M03525_2.00	SELEX	Jolma2013	SELEX	D	SRY	Homo_sapiens
M03526_2.00	SELEX	Jolma2013	SELEX	D	SRY	Homo_sapiens
M03527_2.00	SELEX	Jolma2013	SELEX	D	SRY	Homo_sapiens
M03528_2.00	SELEX	Jolma2013	SELEX	D	SRY	Homo_sapiens
M05898_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	SRY	Homo_sapiens
M09398_2.00	Misc	HocoMoco	Misc	D	SRY	Homo_sapiens
M11331_2.00	Transfac	Transfac	Transfac	D	SRY	Homo_sapiens
M11332_2.00	Transfac	Transfac	Transfac	D	SRY	Homo_sapiens
M11333_2.00	Transfac	Transfac	Transfac	D	SRY	Homo_sapiens
M03529_2.00	SELEX	Jolma2013	SELEX	D	SOX18	Homo_sapiens
M03530_2.00	SELEX	Jolma2013	SELEX	D	SOX18	Homo_sapiens
M03531_2.00	SELEX	Jolma2013	SELEX	D	SOX18	Homo_sapiens
M05791_2.00	SELEX	Yin2017	SELEX	D	SOX18	Homo_sapiens
M05792_2.00	SELEX	Yin2017	SELEX	D	SOX18	Homo_sapiens
M11334_2.00	Transfac	Transfac	Transfac	D	SOX18	Homo_sapiens
M11335_2.00	Transfac	Transfac	Transfac	D	SOX18	Homo_sapiens
M08013_2.00	ChIP-seq	ENCODE	ChIP-seq	D	STAT1	Homo_sapiens
M08014_2.00	ChIP-seq	ENCODE	ChIP-seq	D	STAT1	Homo_sapiens
M08171_2.00	ChIP-seq	JASPAR	JASPAR	D	STAT1	Homo_sapiens
M08229_2.00	ChIP-seq	modENCODE	ChIP-seq	D	STAT1	Homo_sapiens
M08230_2.00	ChIP-seq	modENCODE	ChIP-seq	D	STAT1	Homo_sapiens
M09411_2.00	Misc	HocoMoco	Misc	D	STAT1	Homo_sapiens
M09642_2.00	Misc	HOMER	Misc	D	STAT1	Homo_sapiens
M11348_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M11349_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M11350_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M11351_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M11352_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M11353_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M11354_2.00	Transfac	Transfac	Transfac	D	STAT1	Homo_sapiens
M09412_2.00	Misc	HocoMoco	Misc	D	STAT5A	Homo_sapiens
M11355_2.00	Transfac	Transfac	Transfac	D	STAT5A	Homo_sapiens
M11356_2.00	Transfac	Transfac	Transfac	D	STAT5A	Homo_sapiens
M11357_2.00	Transfac	Transfac	Transfac	D	STAT5A	Homo_sapiens
M11358_2.00	Transfac	Transfac	Transfac	D	STAT5A	Homo_sapiens
M11359_2.00	Transfac	Transfac	Transfac	D	STAT5A	Homo_sapiens
M11360_2.00	Transfac	Transfac	Transfac	D	STAT5A	Homo_sapiens
M09413_2.00	Misc	HocoMoco	Misc	D	STAT4	Homo_sapiens
